id,game,url,rating,category,release_date,platforms,genres,themes,companies,description
9335,Worms Pinball,https://www.igdb.com/g/77b,8.140610545790935,Port,"[""May 21, 2024 (Worldwide [WW])"", ""May 21, 2024 (Worldwide [WW])"", ""Jan 2000 (Europe [EU])"", ""Oct 19, 2011 (Worldwide [WW])""]","[""PlayStation 5"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""PlayStation""]","[""Arcade"", ""Pinball"", ""Simulator""]","[""Action"", ""Kids""]","[""Infogrames"", ""Team17""]",
9333,Worms: Ultimate Mayhem,https://www.igdb.com/g/779,7.493200902534426,Remaster,"[""Feb 15, 2012 (Europe [EU])"", ""Sep 28, 2011 (Worldwide [WW])"", ""Feb 14, 2012 (North America [NA])"", ""Sep 28, 2011 (Worldwide [WW])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Strategy"", ""Turn-based strategy (TBS)""]","[""Action"", ""Comedy""]","[""Team17""]",
1047,Worms 3D,https://www.igdb.com/g/t3,7.245906509378444,Main Game,"[""Oct 31, 2003 ()"", ""Oct 31, 2003 ()"", ""Oct 31, 2003 ()"", ""Oct 31, 2003 ()"", ""May 21, 2004 ()"", ""May 24, 2004 (Europe [EU])""]","[""Nintendo GameCube"", ""Mac"", ""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox""]","[""Strategy"", ""Turn-based strategy (TBS)""]","[""Action"", ""Comedy""]","[""Feral Interactive"", ""Sega"", ""Zonic Limited"", ""Team17""]",
212,Brütal Legend,https://www.igdb.com/g/5w,7.338915671684183,Main Game,"[""Oct 13, 2009 (North America [NA])"", ""Oct 16, 2009 (Europe [EU])"", ""Feb 26, 2013 (Worldwide [WW])"", ""Feb 26, 2013 (Worldwide [WW])"", ""Oct 13, 2009 ()"", ""Feb 26, 2013 (Worldwide [WW])"", ""Oct 13, 2009 ()"", ""Jun 12, 2013 (Europe [EU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Adventure"", ""Music"", ""Real Time Strategy (RTS)"", ""Simulator"", ""Strategy""]","[""Action"", ""Comedy"", ""Fantasy"", ""Open world""]","[""Double Fine Productions"", ""Electronic Arts""]",
12525,Chantelise '- A Tale of Two Sisters,https://www.igdb.com/g/9nx,6.671916010498688,Main Game,"[""2006 (Japan [JP])"", ""Nov 01, 2009 (Europe [EU])"", ""Jul 29, 2011 (North America [NA])"", ""Jul 29, 2011 ()""]","[""PC (Microsoft Windows)"", ""Linux""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Indie"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy""]","[""EasyGameStation"", ""Carpe Fulgur LLC"", ""DHM Interactive""]",
1269,Darksiders II,https://www.igdb.com/g/z9,7.712662513106527,Main Game,"[""Nov 18, 2012 (North America [NA])"", ""Aug 14, 2012 (North America [NA])"", ""Nov 29, 2012 (Japan [JP])"", ""Nov 30, 2012 (Europe [EU])"", ""Aug 14, 2012 (North America [NA])"", ""Nov 29, 2012 (Japan [JP])"", ""Aug 21, 2012 (Europe [EU])"", ""Nov 30, 2012 (Australia [AU])"", ""Aug 21, 2012 (Europe [EU])"", ""Aug 21, 2012 (Europe [EU])"", ""Aug 14, 2012 (North America [NA])""]","[""PlayStation 3"", ""Wii U"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Open world""]","[""Vigil Games"", ""Spike Chunsoft"", ""THQ""]",
2638,The Incredible Adventures of Van Helsing,https://www.igdb.com/g/21a,6.747425608664503,Main Game,"[""Nov 20, 2013 (Worldwide [WW])"", ""May 22, 2013 (Worldwide [WW])"", ""Mar 01, 2017 (Worldwide [WW])"", ""Dec 01, 2015 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Indie"", ""Role-playing (RPG)"", ""Strategy""]","[""Action"", ""Fantasy"", ""Horror""]","[""NeocoreGames""]",
7877,The Legend of Korra,https://www.igdb.com/g/62t,6.714597012589554,Main Game,"[""Oct 21, 2014 (North America [NA])"", ""Oct 21, 2014 (Worldwide [WW])"", ""Oct 21, 2014 (Worldwide [WW])"", ""Oct 22, 2014 (Worldwide [WW])"", ""Oct 22, 2014 (Worldwide [WW])"", ""Oct 21, 2014 (Worldwide [WW])"", ""Oct 22, 2014 (North America [NA])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One"", ""Xbox 360""]","[""Adventure"", ""Fighting"", ""Hack and slash/Beat 'em up""]","[""Action"", ""Fantasy""]","[""Activision"", ""PlatinumGames""]",
2042,Magicka,https://www.igdb.com/g/1kq,7.209108399405638,Main Game,"[""Jan 25, 2011 ()"", ""Jan 25, 2011 ()""]","[""PC (Microsoft Windows)"", ""Linux""]","[""Adventure"", ""Indie"", ""Role-playing (RPG)"", ""Strategy""]","[""Action"", ""Comedy"", ""Drama"", ""Fantasy""]","[""Arrowhead Game Studios"", ""Paradox Interactive""]",
1593,Pillars of Eternity,https://www.igdb.com/g/189,8.013445713373418,Main Game,"[""Mar 26, 2015 (Worldwide [WW])"", ""Aug 08, 2019 (Worldwide [WW])"", ""Apr 08, 2022 (Worldwide [WW])"", ""Aug 29, 2017 (Worldwide [WW])"", ""Mar 26, 2015 (Worldwide [WW])"", ""Aug 29, 2017 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One"", ""Linux""]","[""Adventure"", ""Indie"", ""Role-playing (RPG)"", ""Strategy""]","[""Fantasy""]","[""Obsidian Entertainment"", ""Paradox Interactive""]",
15276,Retro City Rampage DX,https://www.igdb.com/g/bsc,6.973984585145512,Expanded Game,"[""Oct 02, 2014 ()"", ""Feb 05, 2014 (North America [NA])"", ""Sep 28, 2022 (Worldwide [WW])"", ""Oct 02, 2014 ()"", ""Feb 20, 2014 (Europe [EU])"", ""Nov 11, 2014 (North America [NA])"", ""Oct 02, 2014 ()"", ""Nov 11, 2014 (North America [NA])"", ""Nov 12, 2014 (North America [NA])"", ""Jul 27, 2016 (Europe [EU])"", ""Dec 13, 2016 (Worldwide [WW])"", ""Mar 10, 2016 (Worldwide [WW])"", ""Aug 03, 2017 (Worldwide [WW])"", ""Jul 09, 2020 (Europe [EU])"", ""Jul 29, 2015 (Worldwide [WW])"", ""Jul 19, 2016 (North America [NA])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Android"", ""Nintendo Switch"", ""PlayStation 4"", ""Nintendo 3DS"", ""Wii"", ""iOS"", ""PlayStation Portable"", ""PlayStation Vita"", ""Linux""]","[""Adventure"", ""Arcade"", ""Indie"", ""Racing"", ""Shooter""]","[""Action""]","[""Vblank Entertainment""]",
1043,Sacred 2: Fallen Angel,https://www.igdb.com/g/sz,6.760557848406731,Main Game,"[""May 12, 2009 ()"", ""Jun 05, 2009 (Europe [EU])"", ""May 12, 2009 (North America [NA])"", ""Nov 07, 2008 ()"", ""May 12, 2009 ()""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Open world""]","[""Ascaron Entertainment"", ""Deep Silver"", ""cdv Software Entertainment""]",
857,Serious Sam: The First Encounter,https://www.igdb.com/g/nt,7.889733962825986,Main Game,"[""Mar 21, 2001 (Worldwide [WW])"", ""Nov 12, 2002 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""Xbox""]","[""Indie"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Croteam"", ""Gathering of Developers""]",
787,Serious Sam II,https://www.igdb.com/g/lv,7.15703325676348,Main Game,"[""Oct 11, 2005 ()"", ""Oct 11, 2005 ()"", ""Oct 11, 2005 ()""]","[""PC (Microsoft Windows)"", ""Xbox"", ""Linux""]","[""Indie"", ""Shooter""]","[""Action"", ""Comedy"", ""Science fiction"", ""Warfare""]","[""Take-Two Interactive"", ""Croteam"", ""2K Games""]",
527,Serious Sam 3: BFE,https://www.igdb.com/g/en,6.998346166723435,Main Game,"[""Apr 23, 2012 ()"", ""Apr 01, 2014 ()"", ""Dec 20, 2012 ()"", ""Nov 22, 2011 ()"", ""Oct 17, 2012 ()""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Indie"", ""Puzzle"", ""Shooter""]","[""Action"", ""Comedy"", ""Science fiction"", ""Warfare""]","[""Croteam"", ""Devolver Digital""]",
13181,Serious Sam HD: The Second Encounter,https://www.igdb.com/g/a65,7.350279269467268,Remaster,"[""Apr 28, 2010 (Worldwide [WW])"", ""Sep 22, 2010 (Worldwide [WW])"", ""Apr 28, 2010 ()""]","[""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Indie"", ""Shooter""]","[""Action""]","[""Devolver Digital"", ""Croteam""]",
6057,Shadow Warrior,https://www.igdb.com/g/4o9,7.668917700947332,Main Game,"[""Sep 26, 2013 (Worldwide [WW])"", ""Mar 31, 2015 (Worldwide [WW])"", ""Oct 24, 2014 (Europe [EU])"", ""Oct 24, 2014 (North America [NA])"", ""Mar 31, 2015 (Worldwide [WW])"", ""Oct 23, 2014 (Australia [AU])"", ""Oct 24, 2014 (Europe [EU])"", ""Oct 23, 2014 (Australia [AU])"", ""Apr 28, 2016 (Europe [EU])"", ""Oct 21, 2014 (North America [NA])"", ""Sep 26, 2013 (North America [NA])"", ""Sep 26, 2013 (North America [NA])""]","[""Mac"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One"", ""Linux""]","[""Adventure"", ""Puzzle"", ""Shooter""]","[""Action"", ""Comedy"", ""Fantasy"", ""Science fiction""]","[""Flying Wild Hog"", ""Devolver Digital"", ""Majesco Entertainment""]",
13101,Shatter,https://www.igdb.com/g/a3x,7.608959166970817,Main Game,"[""Mar 15, 2010 (North America [NA])"", ""Mar 15, 2010 (North America [NA])"", ""Jul 23, 2009 (Worldwide [WW])"", ""Sep 18, 2012 (Worldwide [WW])"", ""Mar 26, 2013 (Worldwide [WW])"", ""Jul 23, 2009 (Europe [EU])"", ""Jul 23, 2009 (North America [NA])"", ""Mar 15, 2010 (Worldwide [WW])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Linux""]","[""Arcade"", ""Indie"", ""Puzzle""]","[""Action"", ""Science fiction""]","[""PikPok"", ""Sidhe Interactive""]",
1164,Tomb Raider,https://www.igdb.com/g/wc,8.179112325998489,Main Game,"[""Jan 23, 2014 (Worldwide [WW])"", ""Mar 04, 2013 (Worldwide [WW])"", ""Apr 27, 2016 (Worldwide [WW])"", ""Mar 05, 2013 (Worldwide [WW])"", ""Apr 25, 2013 (Japan [JP])"", ""Mar 04, 2013 (North America [NA])"", ""Mar 06, 2013 (Asia [AS])"", ""Apr 25, 2013 (Japan [JP])"", ""Mar 05, 2013 (Worldwide [WW])"", ""Feb 12, 2026 (Worldwide [WW])"", ""Feb 12, 2026 (Worldwide [WW])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Android"", ""iOS"", ""Xbox 360"", ""Linux""]","[""Adventure"", ""Platform"", ""Puzzle"", ""Shooter""]","[""Action"", ""Sandbox"", ""Survival""]","[""Nixxes Software"", ""Crystal Dynamics"", ""Square Enix"", ""Eidos Montréal"", ""Feral Interactive""]",
912,Tomb Raider,https://www.igdb.com/g/pc,8.077768857299858,Main Game,"[""Jan 19, 1997 (Japan [JP])"", ""Nov 22, 1996 (Europe [EU])"", ""Nov 28, 2012 (Worldwide [WW])"", ""Nov 22, 1996 (Europe [EU])"", ""Nov 14, 1996 (North America [NA])"", ""Feb 14, 1997 (Japan [JP])"", ""Nov 14, 1996 (North America [NA])"", ""Sep 01, 2010 (Europe [EU])"", ""Aug 13, 2009 (North America [NA])"", ""Aug 13, 2009 (North America [NA])"", ""Sep 01, 2010 (Europe [EU])"", ""Jan 24, 1997 (Japan [JP])"", ""TBD ()"", ""Oct 24, 1996 (Europe [EU])"", ""Nov 14, 1996 (North America [NA])""]","[""Nintendo 64"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Sega Saturn"", ""PlayStation Portable"", ""DOS"", ""PlayStation""]","[""Adventure"", ""Platform"", ""Puzzle"", ""Shooter""]","[""Action"", ""Sandbox"", ""Survival""]","[""Square Enix"", ""Eidos Interactive"", ""Sony Computer Entertainment"", ""Core Design""]",
36878,Tomb Raider Starring Lara Croft,https://www.igdb.com/g/sge,8.287082701797422,Main Game,"[""Jun 08, 2000 (North America [NA])"", ""Jul 06, 2000 (Europe [EU])"", ""2000 (Brazil [BR])""]","[""Game Boy Color""]","[""Adventure"", ""Platform""]","[""Action"", ""Science fiction""]","[""Eidos Interactive"", ""Core Design"", ""Gradiente""]",
1156,Tomb Raider II,https://www.igdb.com/g/w4,8.020424756829952,Main Game,"[""Aug 27, 2009 (North America [NA])"", ""Nov 21, 1997 (North America [NA])"", ""Nov 21, 1997 (North America [NA])"", ""Nov 21, 1997 (Europe [EU])"", ""Jan 22, 1998 (Japan [JP])"", ""Sep 07, 2011 (Europe [EU])"", ""Aug 27, 2009 (North America [NA])"", ""Nov 21, 1997 (Europe [EU])"", ""Feb 25, 1998 (Japan [JP])"", ""Sep 07, 2011 (Europe [EU])"", ""Jan 01, 1998 (North America [NA])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""PlayStation Portable"", ""PlayStation""]","[""Adventure"", ""Platform"", ""Puzzle"", ""Shooter""]","[""Action""]","[""Core Design"", ""Eidos Interactive""]",
1163,Tomb Raider: Underworld,https://www.igdb.com/g/wb,7.461713864028596,Main Game,"[""Sep 22, 2011 (Europe [EU])"", ""Nov 21, 2008 (Europe [EU])"", ""Nov 18, 2008 (North America [NA])"", ""Jun 26, 2012 (Europe [EU])"", ""Jul 07, 2009 (Japan [JP])"", ""Dec 04, 2008 (Australia [AU])"", ""Nov 21, 2008 (Europe [EU])"", ""Jan 15, 2013 (Worldwide [WW])"", ""Nov 21, 2008 (Europe [EU])"", ""Nov 18, 2008 (North America [NA])"", ""Jan 29, 2009 (Japan [JP])"", ""Dec 04, 2008 (Australia [AU])"", ""Jun 14, 2012 (North America [NA])"", ""Dec 04, 2008 (Australia [AU])"", ""Jan 29, 2009 (Japan [JP])"", ""Nov 18, 2008 (North America [NA])""]","[""OnLive Game System"", ""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Web browser"", ""Xbox 360""]","[""Adventure"", ""Platform"", ""Shooter""]","[""Action""]","[""Nixxes Software"", ""Feral Interactive"", ""Square Enix"", ""Crystal Dynamics"", ""Eidos Interactive"", ""Warner Bros. Interactive Entertainment""]",
4115,Syphon Filter,https://www.igdb.com/g/36b,7.937613485844038,Main Game,"[""May 03, 2007 ()"", ""Aug 28, 2012 (North America [NA])"", ""Jul 09, 1999 (Europe [EU])"", ""Feb 17, 1999 (North America [NA])"", ""Dec 04, 2006 (North America [NA])"", ""Apr 19, 2007 (North America [NA])""]","[""PlayStation 3"", ""PlayStation Portable"", ""PlayStation Vita"", ""PlayStation""]","[""Shooter""]","[""Action"", ""Stealth"", ""Warfare""]","[""Eidetic"", ""989 Studios"", ""Sony Interactive Entertainment""]",
4116,Syphon Filter 2,https://www.igdb.com/g/36c,8.115504057052828,Main Game,"[""Jul 20, 2000 (Europe [EU])"", ""Mar 14, 2000 (North America [NA])"", ""Sep 10, 2009 (North America [NA])"", ""Sep 10, 2009 (North America [NA])""]","[""PlayStation 3"", ""PlayStation Portable"", ""PlayStation""]","[""Shooter""]","[""Action"", ""Stealth"", ""Thriller"", ""Warfare""]","[""Eidetic"", ""989 Studios""]",
8582,Bad Rats,https://www.igdb.com/g/6me,3.1595731831382827,Main Game,"[""Jul 20, 2009 (Worldwide [WW])""]","[""PC (Microsoft Windows)""]","[""Indie"", ""Platform"", ""Puzzle""]","[""Comedy""]","[""Strategy First"", ""Invent4 Entertainment""]",
1015,BloodRayne,https://www.igdb.com/g/s7,7.519351176644765,Main Game,"[""May 2003 ()"", ""Sep 13, 2003 ()"", ""Oct 15, 2002 ()"", ""May 23, 2003 ()"", ""May 2005 ()"", ""May 23, 2003 ()"", ""May 23, 2003 ()""]","[""Nintendo GameCube"", ""Mac"", ""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox""]","[""Adventure"", ""Hack and slash/Beat 'em up""]","[""Action"", ""Horror""]","[""Terminal Reality"", ""Majesco Entertainment""]",
1016,BloodRayne 2,https://www.igdb.com/g/s8,5.4616900410418205,Main Game,"[""Oct 12, 2004 (North America [NA])"", ""Jul 03, 2012 (North America [NA])"", ""Feb 17, 2006 (Europe [EU])"", ""Feb 17, 2006 (Europe [EU])"", ""Oct 12, 2004 (North America [NA])"", ""Feb 17, 2006 (Europe [EU])"", ""Aug 02, 2005 (North America [NA])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox""]","[""Adventure"", ""Hack and slash/Beat 'em up""]","[""Action"", ""Horror""]","[""THQ"", ""Sony Computer Entertainment of America"", ""Terminal Reality"", ""Majesco Entertainment""]",
2606,BloodRayne: Betrayal,https://www.igdb.com/g/20e,5.029042450994693,Main Game,"[""Apr 30, 2014 (Worldwide [WW])"", ""Sep 07, 2011 ()"", ""Sep 06, 2011 (North America [NA])"", ""Sep 07, 2011 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Hack and slash/Beat 'em up"", ""Platform""]","[""Action"", ""Fantasy"", ""Horror"", ""Thriller""]","[""Midnight City"", ""Abstraction Games"", ""Majesco Entertainment"", ""WayForward""]",
2364,Xenoblade Chronicles,https://www.igdb.com/g/1to,8.57639608125766,Main Game,"[""TBD (Brazil [BR])"", ""Apr 28, 2016 (North America [NA])"", ""Jul 27, 2016 (Japan [JP])"", ""Jun 10, 2010 (Japan [JP])"", ""Apr 06, 2012 (North America [NA])"", ""Aug 05, 2015 (Europe [EU])"", ""Aug 19, 2011 (Europe [EU])""]","[""Wii U"", ""Wii""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Open world"", ""Science fiction""]","[""Nintendo"", ""Monolith Soft""]",
37135,Yoshi's Crafted World,https://www.igdb.com/g/snj,7.728636363186214,Main Game,"[""Mar 29, 2019 (Worldwide [WW])""]","[""Nintendo Switch""]","[""Platform""]","[""Action""]","[""Good-Feel"", ""Nintendo""]",
1517,Pokémon Emerald Version,https://www.igdb.com/g/165,8.606933178910296,Expanded Game,"[""Sep 16, 2004 (Japan [JP])"", ""May 01, 2005 (North America [NA])"", ""Oct 21, 2005 (Europe [EU])"", ""Jun 09, 2005 (Australia [AU])""]","[""Game Boy Advance""]","[""Adventure"", ""Role-playing (RPG)"", ""Turn-based strategy (TBS)""]","[""Action"", ""Fantasy"", ""Kids""]","[""Nintendo"", ""Game Freak""]",
1513,Pokémon Silver Version,https://www.igdb.com/g/161,8.78495209509998,Main Game,"[""Apr 06, 2001 (Europe [EU])"", ""Oct 15, 2000 (North America [NA])"", ""2000 (Brazil [BR])"", ""Oct 13, 2000 (Australia [AU])"", ""Sep 22, 2017 (Europe [EU])"", ""Sep 22, 2017 (North America [NA])"", ""Nov 21, 1999 (Japan [JP])"", ""Sep 22, 2017 (Japan [JP])"", ""Sep 22, 2017 (Korea [KR])"", ""Sep 22, 2017 (China [CH])""]","[""Game Boy Color"", ""Nintendo 3DS""]","[""Adventure"", ""Role-playing (RPG)"", ""Turn-based strategy (TBS)""]","[""Action"", ""Fantasy"", ""Kids""]","[""Nintendo"", ""Game Freak"", ""Gradiente""]",
103298,Doom Eternal,https://www.igdb.com/g/27pe,8.49826440579285,Main Game,"[""Mar 20, 2020 (Worldwide [WW])"", ""Mar 19, 2020 (Worldwide [WW])"", ""Jun 15, 2021 (Europe [EU])"", ""Dec 08, 2020 (Worldwide [WW])"", ""Mar 20, 2020 (Worldwide [WW])"", ""Jun 29, 2021 (Worldwide [WW])"", ""Jun 29, 2021 (Worldwide [WW])"", ""Mar 20, 2020 (Worldwide [WW])""]","[""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Google Stadia"", ""Xbox One""]","[""Shooter""]","[""Action"", ""Fantasy"", ""Horror"", ""Science fiction"", ""Warfare""]","[""Panic Button Games"", ""Bethesda Softworks"", ""id Software""]",
4469,Volfied,https://www.igdb.com/g/3g5,8.2191737580797,Main Game,"[""1991 (Europe [EU])"", ""May 16, 1989 (Japan [JP])"", ""1991 (North America [NA])"", ""1991 (North America [NA])"", ""Dec 20, 1991 (Japan [JP])"", ""Jan 25, 1991 (Japan [JP])"", ""Oct 14, 1991 (Brazil [BR])"", ""Dec 27, 1989 (Japan [JP])"", ""Nov 18, 2008 (Japan [JP])"", ""1991 (Europe [EU])"", ""1991 (Europe [EU])"", ""2005 (Japan [JP])""]","[""FM Towns"", ""Legacy Mobile Device"", ""Wii"", ""Atari ST/STE"", ""TurboGrafx-16/PC Engine"", ""Amiga"", ""Commodore C64/128/MAX"", ""DOS"", ""Arcade"", ""Sega Mega Drive/Genesis""]","[""Arcade"", ""Puzzle""]","[""Science fiction""]","[""Tec Toy"", ""ITL"", ""Empire Software"", ""Oxford Digital Enterprises Ltd."", ""Ving Co., Ltd."", ""Taito""]",
1519,Pokémon Platinum Version,https://www.igdb.com/g/167,8.27572778136251,Expanded Game,"[""May 22, 2009 (Europe [EU])"", ""Mar 22, 2009 (North America [NA])"", ""Sep 13, 2008 ()""]","[""Nintendo DS""]","[""Adventure"", ""Role-playing (RPG)"", ""Turn-based strategy (TBS)""]","[""Action"", ""Fantasy"", ""Kids""]","[""Nintendo"", ""Game Freak""]",
1070,Super Mario World,https://www.igdb.com/g/tq,9.17024623945745,Main Game,"[""Nov 21, 1990 (Japan [JP])"", ""1996 (Europe [EU])"", ""Sep 01, 1998 (North America [NA])"", ""Mar 03, 2016 (Japan [JP])"", ""Feb 09, 2007 (Australia [AU])"", ""Aug 23, 1991 (North America [NA])"", ""Apr 26, 2013 (North America [NA])"", ""Jul 01, 1992 (Australia [AU])"", ""Apr 26, 2008 (Korea [KR])"", ""Dec 02, 2006 (Japan [JP])"", ""Aug 30, 1993 (Brazil [BR])"", ""Apr 27, 2013 (Europe [EU])"", ""1991 (Korea [KR])"", ""Mar 03, 2016 (Australia [AU])"", ""Mar 03, 2016 (North America [NA])"", ""1991 (North America [NA])"", ""Mar 03, 2016 (Europe [EU])"", ""Apr 11, 1992 (Europe [EU])"", ""Apr 28, 2013 (Australia [AU])"", ""Feb 09, 2007 (Europe [EU])"", ""Feb 05, 2007 (North America [NA])"", ""Apr 27, 2013 (Japan [JP])""]","[""New Nintendo 3DS"", ""Super Nintendo Entertainment System"", ""Super Famicom"", ""Wii U"", ""Wii"", ""Arcade""]","[""Adventure"", ""Platform""]","[""Action"", ""Fantasy""]","[""Nintendo Entertainment Analysis & Development"", ""Nintendo"", ""Playtronic"", ""Gradiente"", ""Hyundai""]",
11156,Horizon Zero Dawn,https://www.igdb.com/g/8lw,8.74958730168345,Main Game,"[""Mar 02, 2017 (Japan [JP])"", ""Aug 07, 2020 (Worldwide [WW])"", ""Mar 01, 2017 (Europe [EU])"", ""Feb 28, 2017 (North America [NA])""]","[""PC (Microsoft Windows)"", ""PlayStation 4""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Drama"", ""Open world"", ""Science fiction"", ""Stealth""]","[""Guerrilla Games"", ""Sony Interactive Entertainment""]",
72870,Horizon Zero Dawn: Complete Edition,https://www.igdb.com/g/1k86,8.704844298156113,Bundle,"[""Dec 06, 2017 (Worldwide [WW])"", ""Aug 07, 2020 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""PlayStation 4""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Open world"", ""Science fiction""]","[""Sony Interactive Entertainment"", ""Guerrilla Games""]",
26167,Bulletstorm: Full Clip Edition,https://www.igdb.com/g/k6v,7.523527567621922,Remaster,"[""Apr 07, 2017 (Worldwide [WW])"", ""Apr 07, 2017 (Worldwide [WW])"", ""Apr 07, 2017 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Shooter""]","[""Action"", ""Comedy"", ""Science fiction""]","[""People Can Fly"", ""Gearbox Publishing""]",
22917,Gris,https://www.igdb.com/g/hol,8.095550527115662,Main Game,"[""Nov 26, 2019 (North America [NA])"", ""Dec 13, 2018 (Europe [EU])"", ""Dec 13, 2022 (Worldwide [WW])"", ""Dec 13, 2022 (Worldwide [WW])"", ""Nov 28, 2019 (Europe [EU])"", ""Mar 24, 2020 (Worldwide [WW])"", ""Dec 13, 2018 (Worldwide [WW])"", ""Aug 09, 2019 (Worldwide [WW])"", ""Dec 13, 2018 (Japan [JP])"", ""Dec 13, 2022 (Worldwide [WW])"", ""Dec 12, 2019 (Japan [JP])"", ""Dec 14, 2018 (Australia [AU])"", ""Dec 13, 2018 (North America [NA])"", ""Dec 13, 2018 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Android"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One"", ""iOS""]","[""Adventure"", ""Indie"", ""Platform"", ""Puzzle""]","[""Action"", ""Drama"", ""Fantasy""]","[""Nomada Studio"", ""Devolver Digital"", ""Mariadiamantes Studio"", ""Headless Studio"", ""Sonotrigger""]",
